J023507-040205,    38.77929,    -4.03475,   174.46054,   -56.15639,   1495.30,     44.90,     79.28,      0.31,    0.0530,    0.0016,        1,     46.4424,      0.1156,     19.50,       -1,     17.00,       -1,    980.75,     13.47,     40.09,      1.81,    0.0409,    0.0019,        1,     36.2770,      1.2533,     -0.85,      0.05,      0.77,      0.04,      9.40,      1.10,      6.17,      0.76,     -3.23,      1.34,      9.65,       40,      1.4374,     13.26,      0.02,     44.90,     11.83,      0.02,     51.30,      8.90,      0.03,     41.00
J021006-105757,    32.52833,   -10.96589,   175.57539,   -65.43597,   1715.02,     57.10,     51.30,      0.29,    0.0299,    0.0010,        1,    -64.1398,      0.1619,     33.40,        1,     17.00,       -1,    811.94,     12.09,     39.23,      1.80,    0.0483,    0.0023,        1,    -72.9283,      1.2684,     -1.51,      0.05,      1.62,      0.10,      4.50,      1.59,      5.34,      0.78,      0.84,      1.77,      1.05,       44,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J022054-015651,    35.22617,    -1.94772,   167.12437,   -56.93519,   3467.47,    102.60,     92.14,      0.33,    0.0266,    0.0008,        1,     54.2086,      0.1082,     19.80,       -1,     16.00,       -1,   1770.34,     13.73,     66.78,      1.81,    0.0377,    0.0011,        1,     42.5096,      0.7890,     -1.35,      0.04,      1.42,      0.06,      6.80,      1.22,      7.10,      0.48,      0.30,      1.31,     -1.50,       48,      0.1750,     13.47,      0.03,     43.20,     12.63,      0.02,     44.80,     10.15,      0.06,     19.30
J024240-000047,    40.66967,    -0.01325,   172.10368,   -51.93369,   4848.96,    170.40,      2.60,      0.35,    0.0012,    0.0001,       -1,    -23.9659,      3.7574,     16.00,        1,     19.00,       -1,   2723.15,      8.19,     31.29,      1.83,    0.0115,    0.0007,        1,    -45.1280,      1.6545,     -1.16,      0.05,      9.58,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      0.0042,      4.17,      0.20,      5.50,      3.04,      0.30,      3.60,     -0.57,      0.39,      2.80
J035414-030804,    58.56125,    -3.13453,   192.28293,   -40.20802,    728.76,     21.80,     20.99,      0.33,    0.0288,    0.0010,        1,    -21.3802,      0.4496,     18.70,       -1,     18.00,       -1,    531.21,     13.64,     17.01,      2.55,    0.0320,    0.0049,        1,    -64.5551,      4.2514,     -0.64,      0.06,      1.11,      0.17,     33.90,      4.64,     26.21,      2.60,     -7.69,      5.31,     14.40,       19,            ,     14.79,      0.03,     34.20,     13.98,      0.04,     27.30,     10.82,      0.12,      8.70
J034844-133223,    57.18721,   -13.53978,   203.83626,   -46.52858,    783.90,     26.40,     38.44,      0.27,    0.0490,    0.0017,        1,     80.7236,      0.2079,     29.50,        1,     15.00,       -1,    502.96,     11.57,     10.45,      2.66,    0.0208,    0.0053,        1,     39.8863,      7.7185,     -0.89,      0.06,      0.42,      0.11,      2.90,      1.71,     24.80,      4.69,     21.90,      4.99,    -15.50,       33,            ,     15.55,      0.04,     25.90,     15.30,      0.09,     12.30,     12.66,          ,     -0.90
J035138-090323,    57.90888,    -9.05658,   198.63989,   -43.84509,    806.44,     23.70,      7.55,      0.30,    0.0094,    0.0005,        1,    -84.0479,      1.2454,     16.40,       -1,     15.00,       -1,    507.11,     11.99,      8.30,      2.06,    0.0164,    0.0041,        1,     46.4548,      8.4510,     -0.93,      0.05,      1.75,      0.44,     20.40,      9.52,     30.05,      5.19,      9.65,     10.84,      7.10,       26,            ,     15.72,      0.05,     22.50,     14.97,      0.07,     15.30,     12.56,          ,     -1.40
J030723-125821,    46.84842,   -12.97272,   195.73157,   -55.23099,    863.81,     28.00,     72.51,      0.29,    0.0839,    0.0027,        1,     74.7654,      0.1116,     78.00,        1,     15.00,        1,    523.28,     13.10,     41.45,      1.96,    0.0792,    0.0042,        1,     58.1034,      1.3844,     -1.01,      0.06,      0.94,      0.06,      4.60,      1.46,     10.12,      0.84,      5.52,      1.69,      9.55,       52,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J031145-131132,    47.93863,   -13.19242,   196.95558,   -54.40719,    902.10,     26.80,     17.81,      0.28,    0.0197,    0.0007,        1,     47.2376,      0.4823,     19.40,       -1,     17.00,       -1,    587.92,     11.75,     12.02,      1.86,    0.0204,    0.0032,        1,     40.4511,      4.2031,     -0.86,      0.05,      1.04,      0.17,     -3.80,      3.42,      4.12,      2.57,      7.92,      4.27,      8.35,       48,            ,     15.58,      0.04,     29.00,     15.46,      0.09,     12.50,     11.46,      0.15,      7.00
J035146-095851,    57.94279,    -9.98108,   199.79001,   -44.26054,    982.90,     31.10,     21.81,      0.27,    0.0222,    0.0008,        1,    -26.7883,      0.3546,     54.70,        1,     17.00,       -1,    619.35,     11.85,     35.72,      2.23,    0.0577,    0.0038,        1,    -77.0507,      1.6646,     -0.93,      0.05,      2.60,      0.19,     33.10,      6.59,     30.52,      1.03,     -2.58,      6.67,      6.40,       29,            ,     16.01,      0.05,     20.10,     15.62,      0.11,      9.90,     11.05,      0.13,      8.40
J030313-001459,    45.80438,    -0.24994,   178.07487,   -48.49122,   1137.83,     33.00,     19.23,      0.29,    0.0169,    0.0006,        1,    -43.0325,      0.4764,     18.30,       -1,     17.00,       -1,    737.46,      8.28,      5.72,      2.07,    0.0079,    0.0028,       -1,            ,            ,     -0.87,      0.04,      0.47,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      0.7002,     14.07,      0.03,     39.80,     12.84,      0.03,     42.00,      9.67,      0.04,     24.80
J030919-103839,    47.33308,   -10.64431,   192.69797,   -53.63876,   1137.60,     38.50,     92.42,      0.28,    0.0812,    0.0028,        1,      2.7754,      0.0868,     26.50,        1,     17.00,       -1,    731.60,     10.91,     65.79,      1.80,    0.0899,    0.0028,        1,    -16.7895,      0.7961,     -0.89,      0.05,      1.11,      0.05,     14.30,      0.73,     11.88,      0.49,     -2.42,      0.88,     15.00,       47,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J031522-031646,    48.84492,    -3.27950,   184.51180,   -48.16374,   1326.33,     41.30,     33.93,      0.32,    0.0256,    0.0008,        1,     80.4542,      0.2853,     52.80,        1,     15.00,       -1,    679.71,     13.76,     24.21,      2.45,    0.0356,    0.0037,        1,     46.7477,      2.7032,     -1.35,      0.05,      1.39,      0.15,     73.20,      3.05,     20.47,      1.65,    -52.73,      3.47,     45.70,       35,      1.0720,     14.02,      0.03,     42.40,     12.87,      0.03,     41.50,     10.10,      0.06,     16.60
J033438-053438,    53.65937,    -5.57739,   191.36516,   -45.63049,   1670.08,     50.00,      2.82,      0.30,    0.0017,    0.0002,        1,    -68.0000,      3.0305,     17.80,       -1,     15.00,       -1,   1075.08,     14.18,     -0.10,     32.97,    0.0056,    0.0307,       -1,            ,            ,     -0.89,      0.05,      3.29,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     15.55,      0.04,     25.90,     14.76,      0.06,     18.60,     11.87,      0.30,      3.60
J035129-142956,    57.87338,   -14.49897,   205.50467,   -46.32657,   2975.98,     70.10,     49.46,      0.31,    0.0166,    0.0004,        1,     73.2722,      0.1734,     22.30,        1,     16.00,       -1,   1737.37,     13.93,     20.82,      2.35,    0.0120,    0.0014,        1,    -57.9021,      3.2745,     -1.08,      0.04,      0.72,      0.08,    -38.10,     10.74,    -29.65,      1.99,      8.45,     10.92,     -5.95,       38,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J031246-144951,    48.19354,   -14.83108,   199.66824,   -54.94255,   2194.24,     65.70,     12.78,      0.28,    0.0058,    0.0002,        1,    -58.0921,      0.6639,     18.30,       -1,     16.00,       -1,   1641.71,     10.73,     10.17,      1.86,    0.0062,    0.0011,        1,     26.0041,      5.0285,     -0.58,      0.04,      1.06,      0.20,      8.50,      3.66,     58.23,      3.08,     49.73,      4.78,      7.80,       47,      1.7690,     16.96,      0.09,     12.80,     15.74,      0.10,     10.50,     11.71,      0.16,      6.70
J033930-014635,    54.87892,    -1.77661,   188.00122,   -42.45464,   2444.84,     72.70,     78.86,      0.35,    0.0323,    0.0010,        1,     49.6338,      0.1271,     18.40,       -1,     15.00,       -1,   2451.52,     11.73,     41.85,      2.18,    0.0171,    0.0009,        1,    -31.0108,      1.6192,      0.01,      0.04,      0.53,      0.03,     26.30,      1.22,     48.96,      0.99,     22.66,      1.57,     22.00,       39,      0.8520,     12.59,      0.02,     46.50,     11.41,      0.02,     48.10,      8.59,      0.03,     42.70
J035232-071104,    58.13350,    -7.18456,   196.56236,   -42.71951,   3065.32,    111.90,    290.58,      0.35,    0.0948,    0.0035,        1,     66.7672,      0.0352,     24.60,        1,     14.00,        1,   1832.22,     12.30,    179.28,      2.22,    0.0978,    0.0014,        1,     31.2780,      0.3926,     -1.04,      0.05,      1.03,      0.04,     18.10,      0.37,     21.55,      0.24,      3.45,      0.44,      5.50,       30,      0.9620,     17.18,      0.14,      7.80,     16.59,          ,      1.50,     11.98,          ,      1.50
J045900-041653,    74.75067,    -4.28139,   203.39388,   -26.88404,    717.51,     25.20,     25.49,      0.30,    0.0355,    0.0013,        1,     16.9822,      0.3256,     14.10,        1,     18.00,       -1,    483.75,      8.93,     16.70,      2.90,    0.0345,    0.0060,        1,     -5.0089,      3.5839,     -0.79,      0.06,      0.97,      0.17,     26.20,      4.27,     13.35,      2.18,    -12.85,      4.80,     14.00,       27,      0.1177,     13.22,      0.03,     33.80,     12.93,      0.03,     33.30,     10.64,      0.11,      9.90
J041716-055350,    64.32063,    -5.89739,   199.12883,   -36.75672,    803.24,     26.50,     10.64,      0.27,    0.0132,    0.0006,        1,    -79.7440,      0.7503,     21.50,        1,     13.00,       -1,    483.54,     12.11,      6.08,      2.73,    0.0161,    0.0057,       -1,            ,            ,     -1.02,      0.06,      1.21,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      0.7752,          ,          ,          ,          ,          ,          ,          ,          ,          
J045720-084905,    74.33433,    -8.81811,   207.74956,   -29.33310,    772.26,     23.10,      1.80,      0.32,    0.0023,    0.0004,        1,     50.0403,      4.8625,     19.20,       -1,     16.00,       -1,    564.78,     12.70,      5.11,      2.73,    0.0152,    0.0048,       -1,            ,            ,     -0.63,      0.05,      6.53,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     16.23,      0.06,     18.40,     15.48,      0.11,      9.90,     12.29,      0.36,      3.00
J045623-114414,    74.09617,   -11.73728,   210.67789,   -30.80106,    859.05,     24.30,     16.50,      0.29,    0.0192,    0.0006,        1,     47.3112,      0.5206,     16.20,       -1,     15.00,       -1,    467.68,      9.18,     10.37,      1.88,    0.0222,    0.0040,        1,     45.0273,      6.5146,     -1.22,      0.05,      1.15,      0.21,    -41.00,      6.59,      1.39,      3.97,     42.39,      7.69,      4.30,       37,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J045100-043154,    72.75154,    -4.53186,   202.56900,   -28.75581,    902.13,     26.90,      6.70,      0.29,    0.0074,    0.0004,        1,    -81.0528,      1.3558,     19.80,       -1,     16.00,       -1,    546.90,      9.86,     11.31,      1.84,    0.0207,    0.0034,        1,     54.3601,      6.0004,     -1.01,      0.05,      2.78,      0.48,          ,          ,          ,          ,          ,          ,          ,         ,            ,     15.22,      0.04,     29.10,     14.52,      0.05,     20.80,     11.86,      0.29,      3.70
J042052-053720,    65.21725,    -5.62228,   199.37959,   -35.84531,   1058.88,     35.60,     63.99,      0.32,    0.0604,    0.0021,        1,    -64.8592,      0.1469,     29.30,        1,     15.00,       -1,    574.59,      9.74,     47.24,      2.63,    0.0822,    0.0048,        1,    -61.3811,      1.6540,     -1.23,      0.05,      1.36,      0.09,      0.00,      1.22,     -2.11,      1.01,     -2.11,      1.58,     -2.95,       26,            ,     15.45,      0.04,     26.40,     14.97,      0.07,     15.60,     11.68,      0.24,      4.60
J043354-022956,    68.47875,    -2.49889,   198.09338,   -31.46444,   1645.89,     49.30,      2.21,      0.31,    0.0013,    0.0002,        1,     39.0689,      3.9686,     16.50,       -1,     14.00,       -1,   1139.32,      9.93,      3.71,      1.99,    0.0056,    0.0017,       -1,            ,            ,     -0.74,      0.04,      4.14,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      0.5300,     14.39,      0.03,     38.30,     13.99,      0.04,     27.40,     11.10,      0.13,      8.10
J044238-001742,    70.66092,    -0.29522,   197.19872,   -28.46208,   1778.84,     53.20,      9.56,      0.30,    0.0054,    0.0002,        1,     22.5635,      0.8983,     18.00,       -1,     15.00,       -1,   2864.93,      8.62,     37.29,      1.76,    0.0130,    0.0006,        1,     45.5448,      1.8260,      0.96,      0.04,      2.42,      0.16,          ,          ,          ,          ,          ,          ,          ,         ,      0.8440,     13.36,      0.02,     45.60,     12.28,      0.02,     45.70,      8.94,      0.03,     39.20
J042315-012032,    65.81583,    -1.34233,   195.28993,   -33.13980,   2748.87,     81.80,     29.11,      0.32,    0.0106,    0.0003,        1,     73.2096,      0.3081,     18.60,       -1,     14.00,       -1,   1893.46,     12.84,      4.32,      2.16,    0.0056,    0.0011,       -1,            ,            ,     -0.75,      0.04,      0.53,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      0.9161,     11.51,      0.02,     49.50,     10.36,      0.02,     52.40,      6.66,      0.01,     72.40
J040748-121133,    61.95183,   -12.19261,   204.92604,   -41.75586,   2940.20,     98.40,     31.71,      0.22,    0.0108,    0.0004,        1,    -23.1325,      0.1988,     31.60,        1,     18.00,       -1,   2204.89,     12.05,     35.51,      2.07,    0.0161,    0.0009,        1,    -43.3310,      1.5717,     -0.58,      0.05,      1.49,      0.10,     13.60,      2.20,     12.26,      0.96,     -1.34,      2.40,     17.25,       20,      0.5726,     10.94,      0.02,     47.40,      9.91,      0.02,     52.70,      7.23,      0.02,     59.30
J040533-130814,    61.39142,   -13.13733,   205.76401,   -42.65374,   4336.27,    126.50,     84.72,      0.28,    0.0195,    0.0006,        1,     27.2245,      0.0958,     18.10,       -1,     16.00,       -1,   3518.86,     12.59,     45.35,      1.87,    0.0129,    0.0005,        1,     -8.0273,      1.3261,     -0.42,      0.04,      0.66,      0.03,      7.10,      1.10,     21.40,      0.81,     14.30,      1.36,     12.55,       26,      0.5747,     12.32,      0.02,     45.70,     11.20,      0.02,     53.90,      8.78,      0.03,     42.00
J051011-121045,    77.54871,   -12.17931,   212.75069,   -27.91296,   1234.60,     40.60,     37.69,      0.28,    0.0305,    0.0010,        1,     78.8099,      0.2259,     35.20,        1,     15.00,       -1,    768.36,      8.60,     26.93,      2.39,    0.0350,    0.0031,        1,     66.6440,      2.5690,     -0.96,      0.05,      1.15,      0.11,     15.90,      2.20,      7.39,      1.57,     -8.51,      2.70,     -1.00,       33,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J055802-131740,    89.51054,   -13.29461,   219.09227,   -17.74801,    991.44,     33.40,     26.48,      0.29,    0.0267,    0.0009,        1,    -73.9296,      0.3139,     15.00,        1,     16.00,       -1,    759.07,     10.85,     26.36,      3.22,    0.0347,    0.0043,        1,     52.3469,      2.3312,     -0.54,      0.05,      1.30,      0.17,     12.00,      2.68,     32.62,      1.43,     20.62,      3.04,     47.20,       31,      1.7250,     14.83,      0.03,     32.60,     13.51,      0.03,     33.60,     10.44,      0.08,     14.60
J073833-020421,   114.64129,    -2.07253,   220.22668,     9.50384,   1209.88,     34.40,     53.08,      0.31,    0.0439,    0.0013,        1,    -42.7907,      0.1727,     19.30,       -1,     17.00,       -1,    736.85,     10.45,     32.10,      1.84,    0.0436,    0.0026,        1,    -64.4510,      1.6030,     -1.00,      0.05,      0.99,      0.07,     14.80,      1.59,     13.15,      0.98,     -1.65,      1.86,      6.50,       37,      1.0330,     13.59,      0.03,     40.80,     12.32,      0.03,     44.00,      9.61,      0.04,     25.80
J072550-005458,   111.46117,    -0.91611,   217.69759,     7.22717,   1398.90,     42.00,     48.64,      0.31,    0.0348,    0.0011,        1,     48.5428,      0.1710,     19.40,       -1,     17.00,       -1,    805.41,     11.24,      1.80,      3.32,    0.0093,    0.0041,       -1,            ,            ,     -1.11,      0.05,      0.27,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,      0.1280,     10.98,      0.02,     49.90,      9.89,      0.02,     52.90,      7.09,      0.02,     65.90
J074421-062935,   116.09021,    -6.49322,   224.86115,     8.67462,   8078.82,    242.30,     27.06,      0.40,    0.0033,    0.0001,        1,     31.2913,      0.4381,     19.80,       -1,     16.00,       -1,   5172.41,      9.22,     13.90,      3.03,    0.0056,    0.0006,       -1,    -29.7392,      6.4568,     -0.90,      0.04,      1.66,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     15.39,      0.04,     25.90,     14.41,      0.05,     21.60,      9.99,      0.06,     18.80
J080513-011115,   121.30763,    -1.18761,   222.66693,    15.79062,    660.28,     16.20,      6.98,      0.28,    0.0106,    0.0005,        1,    -26.4831,      1.1476,     60.20,        1,     18.00,        1,    580.85,      9.77,     11.25,      1.88,    0.0194,    0.0033,        1,    -33.6784,      4.2498,     -0.26,      0.04,      1.83,      0.32,      9.80,     11.35,      4.37,      2.67,     -5.43,     11.66,     21.30,       41,            ,          ,          ,          ,          ,          ,          ,          ,          ,          
J085641-110514,   134.17438,   -11.08725,   238.64496,    21.48408,    531.33,     14.30,      4.08,      0.26,    0.0077,    0.0005,        1,      2.0180,      1.9462,     16.70,       -1,     15.00,       -1,    621.93,      8.96,      6.33,      1.86,    0.0102,    0.0030,        1,    -58.9282,      7.6456,      0.32,      0.04,      1.33,      0.40,    -18.80,     15.13,    -72.29,      4.79,    -53.49,     15.87,     15.35,       46,            ,     12.49,      0.02,     44.30,     11.51,      0.03,     40.90,      8.66,      0.03,     42.80
J081558-114115,   123.99237,   -11.68764,   233.41930,    12.81746,    699.20,     20.10,     16.71,      0.31,    0.0239,    0.0008,        1,    -63.0956,      0.5313,     17.80,       -1,     16.00,       -1,    488.64,     13.14,     17.47,      2.11,    0.0358,    0.0044,        1,    -40.9903,      4.1146,     -0.72,      0.06,      1.50,      0.19,    -28.60,      5.73,    -13.42,      2.52,     15.18,      6.26,    -27.50,       34,            ,     16.38,      0.08,     14.00,     15.36,      0.10,     11.00,     12.29,          ,      1.20
J083241-053252,   128.17197,    -5.54797,   230.22302,    19.55140,    785.78,     24.70,     84.81,      0.35,    0.1079,    0.0034,        1,     88.7599,      0.1115,     48.00,        1,     16.00,       -1,    482.27,     11.99,     53.72,      1.75,    0.1114,    0.0046,        1,     78.2677,      0.9672,     -0.98,      0.06,      1.03,      0.05,      7.90,      1.10,      6.37,      0.59,     -1.53,      1.25,     -3.65,       34,            ,     16.11,      0.06,     19.20,     15.52,      0.10,     10.50,     10.86,      0.12,      9.20
J083045-034045,   127.69046,    -3.67928,   228.25778,    20.10326,    886.90,     25.70,     23.33,      0.32,    0.0263,    0.0008,        1,     41.4558,      0.4170,     18.70,       -1,     15.00,       -1,    599.20,     12.65,     11.39,      1.73,    0.0190,    0.0029,        1,     71.2066,      4.2253,     -0.79,      0.05,      0.72,      0.11,    -50.80,      4.64,    -18.06,      2.58,     32.74,      5.30,      0.00,       35,            ,     14.57,      0.03,     36.70,     13.67,      0.03,     31.80,     11.08,      0.15,      7.30
J082235-045654,   125.64775,    -4.94853,   228.31625,    17.70392,    922.04,     31.50,     41.66,      0.28,    0.0452,    0.0016,        1,    -35.2193,      0.2048,     20.00,        1,     17.00,       -1,    559.98,      8.98,     22.39,      1.77,    0.0400,    0.0032,        1,    -28.0382,      2.2275,     -1.00,      0.05,      0.88,      0.08,     -9.10,      1.83,     -4.36,      1.36,      4.74,      2.28,      2.30,       30,            ,     14.78,      0.03,     34.20,     14.69,      0.06,     17.40,     12.45,          ,      0.60
J081125-101056,   122.85712,   -10.18233,   231.50691,    12.64776,    929.18,     30.20,     18.09,      0.29,    0.0195,    0.0007,        1,     -7.8400,      0.4739,     36.80,        1,     17.00,       -1,    571.93,     11.23,      2.56,      2.60,    0.0118,    0.0045,       -1,            ,            ,     -0.98,      0.05,      0.61,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     13.89,      0.03,     41.20,     12.68,      0.02,     44.70,      9.81,      0.05,     20.10
J083608-133635,   129.03580,   -13.60975,   237.83424,    15.91939,    931.47,     29.50,     83.88,      0.28,    0.0901,    0.0029,        1,     67.5700,      0.0956,     48.00,        1,     18.00,       -1,    647.49,     11.73,     53.14,      1.97,    0.0821,    0.0034,        1,     49.0551,      1.0932,     -0.73,      0.05,      0.91,      0.05,      3.60,      1.22,     11.24,      0.67,      7.64,      1.39,     -3.35,       24,            ,     14.01,      0.03,     38.40,     13.18,      0.03,     36.80,      9.82,      0.06,     19.50
J082057-125858,   125.23950,   -12.98294,   235.20901,    13.16508,   1096.24,     32.90,     27.50,      0.29,    0.0251,    0.0008,        1,    -66.1957,      0.3032,     15.80,       -1,     14.00,       -1,    728.99,     11.76,     16.54,      2.18,    0.0227,    0.0030,        1,    -43.5869,      4.2365,     -0.82,      0.05,      0.90,      0.12,    -29.60,      2.81,    -13.73,      2.58,     15.87,      3.81,    -10.80,       29,      0.0482,     12.96,      0.02,     45.30,     11.90,      0.02,     47.60,      9.06,      0.03,     36.10
J085711-033940,   134.29861,    -3.66122,   231.99245,    25.73097,   1131.19,     34.80,     19.33,      0.29,    0.0171,    0.0006,        1,      4.9285,      0.4297,     79.50,        1,     18.00,       -1,    793.78,     12.74,     17.35,      1.86,    0.0219,    0.0024,        1,     21.2916,      3.0343,     -0.71,      0.05,      1.28,      0.15,     14.10,      4.03,     -9.94,      1.86,    -24.04,      4.44,      4.70,       39,      0.1709,     14.06,      0.03,     39.10,     13.68,      0.04,     31.40,     11.11,      0.12,      8.70
J085509-071502,   133.78941,    -7.25081,   234.99123,    23.34304,   1178.82,     34.70,     11.20,      0.30,    0.0095,    0.0004,        1,     -8.8860,      0.7439,     18.70,       -1,     17.00,       -1,    714.29,      9.67,      6.70,      1.83,    0.0094,    0.0026,        1,    -29.0632,      7.4935,     -1.01,      0.05,      0.99,      0.27,     -8.40,      6.95,     12.25,      4.57,     20.65,      8.32,     15.40,       37,            ,     15.01,      0.03,     32.50,     13.73,      0.04,     31.30,     10.94,      0.11,      9.90
J080815-075109,   122.06483,    -7.85253,   229.04156,    13.16303,   1612.77,     47.90,     23.15,      0.32,    0.0144,    0.0005,        1,    -37.4386,      0.3730,     19.40,       -1,     16.00,       -1,   1287.39,     12.43,     34.29,      2.19,    0.0266,    0.0017,        1,     12.3794,      1.6837,     -0.45,      0.04,      1.86,      0.13,    -28.60,      4.15,    -30.25,      1.05,     -1.65,      4.28,    -10.55,       36,      1.8370,     11.80,      0.02,     51.00,     10.80,      0.02,     51.60,      7.72,      0.02,     64.40
J081203-054921,   123.01454,    -5.82264,   227.72282,    14.99976,   1672.29,     49.30,     10.38,      0.30,    0.0062,    0.0003,        1,    -61.1108,      0.8394,     19.50,       -1,     17.00,       -1,   1120.05,     12.95,      4.88,      2.10,    0.0056,    0.0019,       -1,            ,            ,     -0.81,      0.04,      0.90,      0.00,          ,          ,          ,          ,          ,          ,          ,         ,            ,     16.23,      0.05,     22.40,     15.15,      0.07,     15.40,     11.39,      0.17,      6.20
J085348-142751,   133.45383,   -14.46439,   241.13713,    18.94818,   1929.09,     66.80,     35.71,      0.37,    0.0185,    0.0007,        1,     11.0705,      0.2574,     14.90,        1,     18.00,       -1,   1046.53,     12.53,     13.86,      1.91,    0.0132,    0.0018,        1,    -40.1339,      3.7986,     -1.23,      0.05,      0.72,      0.10,      6.40,      2.32,     31.09,      2.31,     24.69,      3.27,      6.90,       34,      1.6650,     16.54,      0.08,     14.10,     15.60,      0.12,      9.30,     12.12,      0.38,      2.90
J090944-023130,   137.43726,    -2.52503,   232.83066,    28.98043,    661.50,     18.70,     20.99,      0.28,    0.0317,    0.0010,        1,     27.6705,      0.3913,     18.60,       -1,     15.00,       -1,    500.32,     12.19,     13.41,      1.63,    0.0268,    0.0033,        1,     -1.6957,      3.6639,     -0.56,      0.05,      0.84,      0.11,      7.00,      4.03,     17.83,      2.24,     10.83,      4.61,     -4.55,       46,      0.9570,     13.83,      0.03,     41.60,     12.97,      0.03,     38.70,     10.48,      0.09,     12.30
J092507+001914,   141.28233,     0.32067,   232.49451,    33.75451,    735.80,     22.10,     28.25,      0.28,    0.0384,    0.0012,        1,     20.5911,      0.2840,     18.10,       -1,     16.00,       -1,    698.22,     13.13,      6.18,      2.01,    0.0089,    0.0029,        1,            ,            ,     -0.11,      0.05,      0.23,      0.08,          ,          ,          ,          ,          ,          ,          ,         ,      1.7209,     13.98,      0.03,     41.20,     12.96,      0.03,     40.60,     10.27,      0.06,     18.10
J094122-014301,   145.34457,    -1.71694,   237.34004,    35.95605,    850.36,     27.70,      8.01,      0.28,    0.0094,    0.0005,        1,    -61.1808,      0.9755,     33.20,        1,     17.00,       -1,    490.89,     10.16,     12.03,      1.77,    0.0245,    0.0036,        1,    -54.2398,      4.1275,     -1.11,      0.05,      2.60,      0.41,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.80,      0.03,     34.10,     14.56,      0.06,     19.10,     12.01,          ,      1.10
J100017+000523,   150.07297,     0.08972,   239.06451,    40.83374,    934.66,     30.40,     39.99,      0.29,    0.0428,    0.0014,        1,     18.7000,      0.2077,     37.60,        1,     15.00,       -1,    521.40,     11.56,     15.54,      2.04,    0.0298,    0.0040,        1,     18.8089,      3.7003,     -1.18,      0.06,      0.70,      0.10,     21.60,      1.95,     -0.07,      2.25,    -21.67,      2.98,      2.30,       49,      0.9055,     14.36,      0.03,     37.20,     13.42,      0.03,     31.80,     10.48,      0.09,     12.20
J092250-071435,   140.71030,    -7.24319,   239.38680,    28.96365,   1006.62,     33.70,     25.64,      0.30,    0.0255,    0.0009,        1,    -59.9819,      0.3494,     24.00,        1,     17.00,       -1,    622.69,     12.70,     18.93,      1.75,    0.0304,    0.0029,        1,    -72.5237,      2.5337,     -0.97,      0.06,      1.19,      0.12,      8.90,      2.81,      7.62,      1.55,     -1.28,      3.21,     11.00,       36,            ,     14.28,      0.03,     38.80,     13.20,      0.03,     37.30,     10.02,      0.06,     18.00
J094316-073806,   145.82021,    -7.63517,   243.37277,    32.72194,   1027.79,     30.80,      3.45,      0.33,    0.0034,    0.0003,        1,     50.3149,      2.7248,     17.20,       -1,     16.00,       -1,    567.95,     10.57,      9.00,      1.80,    0.0158,    0.0032,        1,    -17.4781,      5.5759,     -1.19,      0.05,      4.72,      1.06,          ,          ,          ,          ,          ,          ,          ,         ,            ,     14.37,      0.03,     36.50,     13.42,      0.03,     34.50,     10.45,      0.09,     12.40
J092342-093523,   140.92792,    -9.58975,   241.66035,    27.71907,   1096.16,     37.30,     10.47,      0.34,    0.0096,    0.0004,        1,     14.1633,      0.9088,     14.20,        1,     18.00,       -1,    722.98,      9.14,     10.18,      1.63,    0.0141,    0.0023,        1,     -4.3752,      4.7949,     -0.84,      0.05,      1.47,      0.25,      1.80,     12.81,     11.26,      2.96,      9.46,     13.15,     11.60,       29,            ,     15.09,      0.04,     30.20,     14.73,      0.06,     18.60,     11.71,      0.25,      4.40
J090225-051640,   135.60638,    -5.27778,   234.28813,    25.94041,   1198.00,     35.90,     35.60,      0.31,    0.0297,    0.0009,        1,     85.8815,      0.2416,     19.50,       -1,     16.00,       -1,    542.80,     11.24,      9.98,      1.83,    0.0184,    0.0034,        1,     72.4483,      5.0392,     -1.59,      0.05,      0.62,      0.12,     15.80,      1.59,      8.16,      3.06,     -7.64,      3.45,      8.40,       45,            ,     16.44,      0.08,     13.90,     15.84,      0.15,      7.40,     12.05,          ,      1.30
